ENSMUSG00000052726	SINGLE_PROTEIN	ENSMUST00000120709	havana	ENSMUSP00000112887	5	True	True	5790	324	3432	*
ENSMUSG00000053134	SINGLE_PROTEIN	ENSMUSG00000053134	composite	composite	1	True	True	2693	579	1590	.
ENSMUSG00000053134	SINGLE_PROTEIN	ENSMUST00000065388	ensembl_havana	ENSMUSP00000067337	1	True	True	2693	579	1590	*
ENSMUSG00000031347	SINGLE_PROTEIN	ENSMUSG00000031347	composite	composite	1	True	True	1286	320	611	.
ENSMUSG00000031347	SINGLE_PROTEIN	ENSMUST00000114551	ensembl_havana	ENSMUSP00000110198	1	True	True	1286	320	611	*
ENSMUSG00000044573	SINGLE_PROTEIN	ENSMUSG00000044573	composite	composite	1	True	True	3066	264	513	.
ENSMUSG00000044573	SINGLE_PROTEIN	ENSMUST00000062740	ensembl_havana	ENSMUSP00000106509	1	True	True	3066	264	513	*
ENSMUSG00000043424	SINGLE_PROTEIN	ENSMUSG00000043424	composite	composite	NA	True	True	2379	275	839	.
ENSMUSG00000043424	SINGLE_PROTEIN	ENSMUST00000057110	ensembl_havana	ENSMUSP00000054421	NA	True	True	2379	275	839	*
ENSMUSG00000037286	SINGLE_PROTEIN	ENSMUSG00000037286	composite	composite	1	True	True	6186	647	4196	.
ENSMUSG00000037286	SINGLE_PROTEIN	ENSMUST00000129269	ensembl_havana	ENSMUSP00000116205	1	True	True	6186	647	4196	*
ENSMUSG00000021621	SINGLE_PROTEIN	ENSMUSG00000021621	composite	composite	1	True	True	1541	347	935	.
ENSMUSG00000021621	SINGLE_PROTEIN	ENSMUST00000022121	ensembl_havana	ENSMUSP00000022121	1	True	True	1541	347	935	*
ENSMUSG00000029780	SINGLE_PROTEIN	ENSMUSG00000029780	composite	composite	1	True	True	1676	348	1116	.
ENSMUSG00000029780	SINGLE_PROTEIN	ENSMUST00000031793	ensembl_havana	ENSMUSP00000031793	1	True	True	1676	348	1116	*
ENSMUSG00000024155	SINGLE_PROTEIN	ENSMUSG00000024155	composite	composite	5	True	True	1703	265	1450	.
ENSMUSG00000024155	SINGLE_PROTEIN	ENSMUST00000024972	ensembl	ENSMUSP00000024972	5	True	True	1703	265	1450	*
ENSMUSG00000025226	SINGLE_PROTEIN	ENSMUSG00000025226	composite	composite	1	True	True	1348	515	1190	.
ENSMUSG00000025226	SINGLE_PROTEIN	ENSMUST00000026256	ensembl	ENSMUSP00000026256	1	True	True	1348	515	1190	*
ENSMUSG00000049184	MULTIPLE_NONINCLUSIVE	ENSMUSG00000049184	composite	composite	NA	True	True	1975	236	1163	.
ENSMUSG00000049184	MULTIPLE_NONINCLUSIVE	ENSMUST00000070340	ensembl_havana	ENSMUSP00000065002	NA	True	True	1064	236	1061	.
ENSMUSG00000049184	MULTIPLE_NONINCLUSIVE	ENSMUST00000078058	ensembl_havana	ENSMUSP00000077205	1	True	True	1795	236	986	.
ENSMUSG00000031480	SINGLE_PROTEIN	ENSMUSG00000031480	composite	composite	1	True	True	4422	427	2755	.
ENSMUSG00000031480	SINGLE_PROTEIN	ENSMUST00000069828	ensembl_havana	ENSMUSP00000067701	1	True	True	4422	427	2755	*
ENSMUSG00000050565	SINGLE_PROTEIN	ENSMUSG00000050565	composite	composite	1	True	True	6118	1431	2712	.
ENSMUSG00000050565	SINGLE_PROTEIN	ENSMUST00000111757	ensembl_havana	ENSMUSP00000107387	1	True	True	6118	1431	2712	*
ENSMUSG00000026880	SINGLE_PROTEIN	ENSMUSG00000026880	composite	composite	1	True	True	2787	282	909	.
ENSMUSG00000026880	SINGLE_PROTEIN	ENSMUST00000028241	ensembl_havana	ENSMUSP00000028241	1	True	True	2787	282	909	*
ENSMUSG00000020108	SINGLE_PROTEIN	ENSMUSG00000020108	composite	composite	1	True	True	1755	423	885	.
ENSMUSG00000020108	SINGLE_PROTEIN	ENSMUST00000020308	ensembl_havana	ENSMUSP00000020308	1	True	True	1755	423	885	*
ENSMUSG00000031478	SINGLE_PROTEIN	ENSMUSG00000031478	composite	composite	5	True	True	2050	337	1645	.
ENSMUSG00000031478	SINGLE_PROTEIN	ENSMUST00000110730	havana	ENSMUSP00000106358	5	True	True	2050	337	1645	*
ENSMUSG00000030255	SINGLE_PROTEIN	ENSMUSG00000030255	composite	composite	3	True	True	4512	586	781	.
ENSMUSG00000030255	SINGLE_PROTEIN	ENSMUST00000111701	havana	ENSMUSP00000107330	3	True	True	4512	586	781	*
ENSMUSG00000040321	SINGLE_PROTEIN	ENSMUSG00000040321	composite	composite	1	True	True	4300	399	2289	.
ENSMUSG00000040321	SINGLE_PROTEIN	ENSMUST00000050668	ensembl_havana	ENSMUSP00000052194	1	True	True	4300	399	2289	*
ENSMUSG00000090622	SINGLE_PROTEIN	ENSMUSG00000090622	composite	composite	1	True	True	2969	318	402	.
ENSMUSG00000090622	SINGLE_PROTEIN	ENSMUST00000170048	havana	ENSMUSP00000126322	1	True	True	2969	318	402	*
ENSMUSG00000050428	SINGLE_PROTEIN	ENSMUSG00000050428	composite	composite	1	True	True	4873	383	1967	.
ENSMUSG00000050428	SINGLE_PROTEIN	ENSMUST00000053109	ensembl_havana	ENSMUSP00000055692	1	True	True	4873	383	1967	*
ENSMUSG00000039474	SINGLE_PROTEIN	ENSMUSG00000039474	composite	composite	1	True	True	3787	570	3015	.
ENSMUSG00000039474	SINGLE_PROTEIN	ENSMUST00000043964	ensembl_havana	ENSMUSP00000048053	1	True	True	3787	570	3015	*
ENSMUSG00000037253	SINGLE_PROTEIN	ENSMUSG00000037253	composite	composite	1	True	True	3738	225	1956	.
ENSMUSG00000037253	SINGLE_PROTEIN	ENSMUST00000091852	ensembl_havana	ENSMUSP00000089463	1	True	True	3738	225	1956	*
ENSMUSG00000042046	SINGLE_PROTEIN	ENSMUSG00000042046	composite	composite	1	True	True	6282	276	2832	.
ENSMUSG00000042046	SINGLE_PROTEIN	ENSMUST00000045110	ensembl_havana	ENSMUSP00000035358	1	True	True	6282	276	2832	*
ENSMUSG00000010721	MULTIPLE_INCLUSIVE	ENSMUSG00000010721	composite	composite	1	True	True	5821	1312	2557	.
ENSMUSG00000010721	MULTIPLE_INCLUSIVE	ENSMUST00000196321	havana	ENSMUSP00000143348	1	True	True	3422	1599	2475	.
ENSMUSG00000010721	MULTIPLE_INCLUSIVE	ENSMUST00000055195	ensembl_havana	ENSMUSP00000058405	1	True	True	4926	417	1662	*
ENSMUSG00000034893	SINGLE_PROTEIN	ENSMUSG00000034893	composite	composite	1	True	True	4222	280	2539	.
ENSMUSG00000034893	SINGLE_PROTEIN	ENSMUST00000049168	ensembl	ENSMUSP00000045016	1	True	True	4222	280	2539	*
ENSMUSG00000000399	SINGLE_PROTEIN	ENSMUSG00000000399	composite	composite	1	True	True	1445	238	1144	.
ENSMUSG00000000399	SINGLE_PROTEIN	ENSMUST00000205002	ensembl_havana	ENSMUSP00000144904	1	True	True	1445	238	1144	*
ENSMUSG00000036555	SINGLE_PROTEIN	ENSMUSG00000036555	composite	composite	1	True	True	6037	386	2495	.
ENSMUSG00000036555	SINGLE_PROTEIN	ENSMUST00000041783	ensembl_havana	ENSMUSP00000045913	1	True	True	6037	386	2495	*
ENSMUSG00000029759	SINGLE_PROTEIN	ENSMUSG00000029759	composite	composite	1	True	True	2014	232	229	.
ENSMUSG00000029759	SINGLE_PROTEIN	ENSMUST00000129344	havana	ENSMUSP00000118137	1	True	True	2014	232	229	*
ENSMUSG00000025417	SINGLE_PROTEIN	ENSMUSG00000025417	composite	composite	1	True	True	3307	269	1307	.
ENSMUSG00000025417	SINGLE_PROTEIN	ENSMUST00000013970	ensembl_havana	ENSMUSP00000013970	1	True	True	3307	269	1307	*
ENSMUSG00000028291	SINGLE_PROTEIN	ENSMUSG00000028291	composite	composite	1	True	True	1397	333	711	.
ENSMUSG00000028291	SINGLE_PROTEIN	ENSMUST00000084299	ensembl_havana	ENSMUSP00000081322	1	True	True	1397	333	711	*
ENSMUSG00000006678	SINGLE_PROTEIN	ENSMUSG00000006678	composite	composite	1	True	True	5346	269	4439	.
ENSMUSG00000006678	SINGLE_PROTEIN	ENSMUST00000006856	ensembl_havana	ENSMUSP00000006856	1	True	True	5346	269	4439	*
ENSMUSG00000034463	SINGLE_PROTEIN	ENSMUSG00000034463	composite	composite	1	True	True	3597	658	2251	.
ENSMUSG00000034463	SINGLE_PROTEIN	ENSMUST00000042046	ensembl_havana	ENSMUSP00000046525	1	True	True	3597	658	2251	*
ENSMUSG00000008683	SINGLE_PROTEIN	ENSMUSG00000008683	composite	composite	1	True	True	5179	283	448	.
ENSMUSG00000008683	SINGLE_PROTEIN	ENSMUST00000131374	ensembl_havana	ENSMUSP00000119975	1	True	True	5179	283	448	*
ENSMUSG00000063077	MULTIPLE_NONINCLUSIVE	ENSMUSG00000063077	composite	composite	1	True	True	14983	558	7254	.
ENSMUSG00000063077	MULTIPLE_NONINCLUSIVE	ENSMUST00000060537	havana	ENSMUSP00000056754	1	True	True	10233	558	5781	.
ENSMUSG00000063077	MULTIPLE_NONINCLUSIVE	ENSMUST00000030806	ensembl_havana	ENSMUSP00000030806	1	True	True	6991	489	3714	.
ENSMUSG00000061458	SINGLE_PROTEIN	ENSMUSG00000061458	composite	composite	1	True	True	3021	321	2157	.
ENSMUSG00000061458	SINGLE_PROTEIN	ENSMUST00000046011	ensembl_havana	ENSMUSP00000035930	1	True	True	3021	321	2157	*
ENSMUSG00000027698	SINGLE_PROTEIN	ENSMUSG00000027698	composite	composite	1	True	True	4480	338	1337	.
ENSMUSG00000027698	SINGLE_PROTEIN	ENSMUST00000046515	ensembl_havana	ENSMUSP00000045864	1	True	True	4480	338	1337	*
ENSMUSG00000017781	SINGLE_PROTEIN	ENSMUSG00000017781	composite	composite	1	True	True	3761	461	1049	.
ENSMUSG00000017781	SINGLE_PROTEIN	ENSMUST00000143219	ensembl_havana	ENSMUSP00000115723	1	True	True	3761	461	1049	*
ENSMUSG00000114797	SINGLE_PROTEIN	ENSMUSG00000114797	composite	composite	1	True	True	3913	463	1999	.
ENSMUSG00000114797	SINGLE_PROTEIN	ENSMUST00000041905	ensembl_havana	ENSMUSP00000038716	1	True	True	3913	463	1999	*
ENSMUSG00000042548	SINGLE_PROTEIN	ENSMUSG00000042548	composite	composite	NA	True	True	6981	730	5044	.
ENSMUSG00000042548	SINGLE_PROTEIN	ENSMUST00000227428	havana	ENSMUSP00000154224	NA	True	True	6981	730	5044	*
ENSMUSG00000037270	SINGLE_PROTEIN	ENSMUSG00000037270	composite	composite	5	True	True	15883	597	15387	.
ENSMUSG00000037270	SINGLE_PROTEIN	ENSMUST00000057272	ensembl	ENSMUSP00000060199	5	True	True	15883	597	15387	*
ENSMUSG00000030945	SINGLE_PROTEIN	ENSMUSG00000030945	composite	composite	1	True	True	6738	554	2054	.
ENSMUSG00000030945	SINGLE_PROTEIN	ENSMUST00000167935	ensembl_havana	ENSMUSP00000126670	1	True	True	6738	554	2054	*
ENSMUSG00000034898	SINGLE_PROTEIN	ENSMUSG00000034898	composite	composite	1	True	True	4640	580	3997	.
ENSMUSG00000034898	SINGLE_PROTEIN	ENSMUST00000093811	ensembl_havana	ENSMUSP00000091329	1	True	True	4640	580	3997	*
ENSMUSG00000018932	SINGLE_PROTEIN	ENSMUSG00000018932	composite	composite	1	True	True	2198	415	1231	.
ENSMUSG00000018932	SINGLE_PROTEIN	ENSMUST00000019076	ensembl_havana	ENSMUSP00000019076	1	True	True	2198	415	1231	*
ENSMUSG00000113262	SINGLE_PROTEIN	ENSMUSG00000113262	composite	composite	2	True	True	1758	393	768	.
ENSMUSG00000113262	SINGLE_PROTEIN	ENSMUST00000144647	havana	ENSMUSP00000116074	2	True	True	1758	393	768	*
ENSMUSG00000026879	SINGLE_PROTEIN	ENSMUSG00000026879	composite	composite	1	True	True	2653	309	2424	.
ENSMUSG00000026879	SINGLE_PROTEIN	ENSMUST00000028239	ensembl_havana	ENSMUSP00000028239	1	True	True	2653	309	2424	*
ENSMUSG00000032125	MULTIPLE_NONINCLUSIVE	ENSMUSG00000032125	composite	composite	2	True	True	5043	380	3312	.
ENSMUSG00000032125	MULTIPLE_NONINCLUSIVE	ENSMUST00000214185	havana	ENSMUSP00000150722	1	True	True	4952	380	3221	.
ENSMUSG00000032125	MULTIPLE_NONINCLUSIVE	ENSMUST00000156972	havana	ENSMUSP00000150053	2	True	True	3947	380	1109	.
ENSMUSG00000078427	SINGLE_PROTEIN	ENSMUSG00000078427	composite	composite	1	True	True	1084	229	445	.
ENSMUSG00000078427	SINGLE_PROTEIN	ENSMUST00000220381	havana	ENSMUSP00000151317	1	True	True	1084	229	445	*
ENSMUSG00000029004	MULTIPLE_NONINCLUSIVE	ENSMUSG00000029004	composite	composite	5	False	True	7440	755	6170	.
ENSMUSG00000029004	MULTIPLE_NONINCLUSIVE	ENSMUST00000194010	havana	ENSMUSP00000141393	5	False	True	621	225	62	.
ENSMUSG00000029004	MULTIPLE_NONINCLUSIVE	ENSMUST00000094962	ensembl_havana	ENSMUSP00000092569	5	True	True	7252	682	6061	.
ENSMUSG00000029004	MULTIPLE_NONINCLUSIVE	ENSMUST00000115128	havana	ENSMUSP00000110781	5	True	True	7317	747	6126	.
ENSMUSG00000034723	SINGLE_PROTEIN	ENSMUSG00000034723	composite	composite	1	True	True	5488	365	1145	.
ENSMUSG00000034723	SINGLE_PROTEIN	ENSMUST00000038228	ensembl_havana	ENSMUSP00000045154	1	True	True	5488	365	1145	*
ENSMUSG00000037254	SINGLE_PROTEIN	ENSMUSG00000037254	composite	composite	1	True	True	3100	311	2936	.
ENSMUSG00000037254	SINGLE_PROTEIN	ENSMUST00000042290	ensembl_havana	ENSMUSP00000046530	1	True	True	3100	311	2936	*
ENSMUSG00000040446	SINGLE_PROTEIN	ENSMUSG00000040446	composite	composite	1	True	True	4297	363	1074	.
ENSMUSG00000040446	SINGLE_PROTEIN	ENSMUST00000046206	ensembl	ENSMUSP00000043618	1	True	True	4297	363	1074	*
ENSMUSG00000047654	SINGLE_PROTEIN	ENSMUSG00000047654	composite	composite	NA	True	True	1335	349	943	.
ENSMUSG00000047654	SINGLE_PROTEIN	ENSMUST00000050373	ensembl_havana	ENSMUSP00000062783	NA	True	True	1335	349	943	*
ENSMUSG00000020142	SINGLE_PROTEIN	ENSMUSG00000020142	composite	composite	1	True	True	3926	466	1837	.
ENSMUSG00000020142	SINGLE_PROTEIN	ENSMUST00000109594	ensembl	ENSMUSP00000105223	1	True	True	3926	466	1837	*
ENSMUSG00000043518	SINGLE_PROTEIN	ENSMUSG00000043518	composite	composite	1	True	True	2204	485	1847	.
ENSMUSG00000043518	SINGLE_PROTEIN	ENSMUST00000061514	ensembl_havana	ENSMUSP00000051618	1	True	True	2204	485	1847	*
ENSMUSG00000005299	SINGLE_PROTEIN	ENSMUSG00000005299	composite	composite	1	True	True	5272	490	2479	.
ENSMUSG00000005299	SINGLE_PROTEIN	ENSMUST00000005431	ensembl_havana	ENSMUSP00000005431	1	True	True	5272	490	2479	*
ENSMUSG00000109941	SINGLE_PROTEIN	ENSMUSG00000109941	composite	composite	NA	True	True	1326	257	851	.
ENSMUSG00000109941	SINGLE_PROTEIN	ENSMUST00000210390	havana	ENSMUSP00000147696	NA	True	True	1326	257	851	*
ENSMUSG00000027998	SINGLE_PROTEIN	ENSMUSG00000027998	composite	composite	1	True	True	1851	349	1663	.
ENSMUSG00000027998	SINGLE_PROTEIN	ENSMUST00000150268	ensembl_havana	ENSMUSP00000114968	1	True	True	1851	349	1663	*
ENSMUSG00000015087	SINGLE_PROTEIN	ENSMUSG00000015087	composite	composite	1	True	True	3230	504	2454	.
ENSMUSG00000015087	SINGLE_PROTEIN	ENSMUST00000058137	ensembl_havana	ENSMUSP00000058746	1	True	True	3230	504	2454	*
ENSMUSG00000029376	SINGLE_PROTEIN	ENSMUSG00000029376	composite	composite	1	True	True	688	287	248	.
ENSMUSG00000029376	SINGLE_PROTEIN	ENSMUST00000202781	havana	ENSMUSP00000144302	1	True	True	688	287	248	*
ENSMUSG00000018481	SINGLE_PROTEIN	ENSMUSG00000018481	composite	composite	1	True	True	6463	546	2076	.
ENSMUSG00000018481	SINGLE_PROTEIN	ENSMUST00000018625	ensembl_havana	ENSMUSP00000018625	1	True	True	6463	546	2076	*
ENSMUSG00000029369	MULTIPLE_NONINCLUSIVE	ENSMUSG00000029369	composite	composite	1	True	True	3038	285	1885	.
ENSMUSG00000029369	MULTIPLE_NONINCLUSIVE	ENSMUST00000113179	ensembl_havana	ENSMUSP00000108804	1	True	True	2038	285	1884	.
ENSMUSG00000029369	MULTIPLE_NONINCLUSIVE	ENSMUST00000128740	havana	ENSMUSP00000117180	1	True	True	2465	268	1333	.
ENSMUSG00000075304	SINGLE_PROTEIN	ENSMUSG00000075304	composite	composite	1	True	True	2100	568	1537	.
ENSMUSG00000075304	SINGLE_PROTEIN	ENSMUST00000100043	ensembl_havana	ENSMUSP00000097620	1	True	True	2100	568	1537	*
ENSMUSG00000032350	SINGLE_PROTEIN	ENSMUSG00000032350	composite	composite	1	True	True	3423	500	2186	.
ENSMUSG00000032350	SINGLE_PROTEIN	ENSMUST00000034905	ensembl_havana	ENSMUSP00000034905	1	True	True	3423	500	2186	*
ENSMUSG00000003135	SINGLE_PROTEIN	ENSMUSG00000003135	composite	composite	1	True	True	3482	566	1856	.
ENSMUSG00000003135	SINGLE_PROTEIN	ENSMUST00000161515	havana	ENSMUSP00000125638	1	True	True	3482	566	1856	*
ENSMUSG00000020515	MULTIPLE_INCLUSIVE	ENSMUSG00000020515	composite	composite	2	True	False	2528	868	1519	.
ENSMUSG00000020515	MULTIPLE_INCLUSIVE	ENSMUST00000108843	ensembl_havana	ENSMUSP00000104471	1	True	True	2099	439	1090	*
ENSMUSG00000020515	MULTIPLE_INCLUSIVE	ENSMUST00000134896	havana	ENSMUSP00000116116	2	True	False	750	748	750	.
ENSMUSG00000032952	SINGLE_PROTEIN	ENSMUSG00000032952	composite	composite	1	True	True	2799	542	2531	.
ENSMUSG00000032952	SINGLE_PROTEIN	ENSMUST00000047285	ensembl_havana	ENSMUSP00000044262	1	True	True	2799	542	2531	*
ENSMUSG00000054428	SINGLE_PROTEIN	ENSMUSG00000054428	composite	composite	1	True	True	539	316	409	.
ENSMUSG00000054428	SINGLE_PROTEIN	ENSMUST00000067496	ensembl_havana	ENSMUSP00000064282	1	True	True	539	316	409	*
ENSMUSG00000021738	SINGLE_PROTEIN	ENSMUSG00000021738	composite	composite	1	True	True	6853	496	2872	.
ENSMUSG00000021738	SINGLE_PROTEIN	ENSMUST00000022257	ensembl_havana	ENSMUSP00000022257	1	True	True	6853	496	2872	*
ENSMUSG00000038092	SINGLE_PROTEIN	ENSMUSG00000038092	composite	composite	1	True	True	1549	279	1173	.
ENSMUSG00000038092	SINGLE_PROTEIN	ENSMUST00000044094	ensembl_havana	ENSMUSP00000041442	1	True	True	1549	279	1173	*
ENSMUSG00000090639	SINGLE_PROTEIN	ENSMUSG00000090639	composite	composite	5	True	True	3028	316	3025	.
ENSMUSG00000090639	SINGLE_PROTEIN	ENSMUST00000166836	havana	ENSMUSP00000127808	5	True	True	3028	316	3025	*
ENSMUSG00000026987	SINGLE_PROTEIN	ENSMUSG00000026987	composite	composite	5	True	True	7895	462	6606	.
ENSMUSG00000026987	SINGLE_PROTEIN	ENSMUST00000112550	havana	ENSMUSP00000108169	5	True	True	7895	462	6606	*
ENSMUSG00000025470	SINGLE_PROTEIN	ENSMUSG00000025470	composite	composite	2	False	True	1757	225	652	.
ENSMUSG00000025470	SINGLE_PROTEIN	ENSMUST00000210882	havana	ENSMUSP00000147401	2	False	True	1757	225	652	*
ENSMUSG00000042447	SINGLE_PROTEIN	ENSMUSG00000042447	composite	composite	1	True	True	3710	514	2914	.
ENSMUSG00000042447	SINGLE_PROTEIN	ENSMUST00000040017	ensembl_havana	ENSMUSP00000039301	1	True	True	3710	514	2914	*
ENSMUSG00000021578	SINGLE_PROTEIN	ENSMUSG00000021578	composite	composite	1	True	True	9559	335	890	.
ENSMUSG00000021578	SINGLE_PROTEIN	ENSMUST00000022063	ensembl_havana	ENSMUSP00000022063	1	True	True	9559	335	890	*
ENSMUSG00000099083	MULTIPLE_NONINCLUSIVE	ENSMUSG00000099083	composite	composite	NA	True	True	3277	338	1739	.
ENSMUSG00000099083	MULTIPLE_NONINCLUSIVE	ENSMUST00000108828	ensembl_havana	ENSMUSP00000104456	1	True	True	2887	338	1352	.
ENSMUSG00000037408	SINGLE_PROTEIN	ENSMUSG00000037408	composite	composite	1	True	True	4547	298	2386	.
ENSMUSG00000037408	SINGLE_PROTEIN	ENSMUST00000153128	ensembl_havana	ENSMUSP00000121317	1	True	True	4547	298	2386	*
ENSMUSG00000039275	SINGLE_PROTEIN	ENSMUSG00000039275	composite	composite	1	True	True	5029	366	2094	.
ENSMUSG00000039275	SINGLE_PROTEIN	ENSMUST00000106113	ensembl_havana	ENSMUSP00000101719	1	True	True	5029	366	2094	*
ENSMUSG00000042118	SINGLE_PROTEIN	ENSMUSG00000042118	composite	composite	1	True	True	2467	257	1121	.
ENSMUSG00000042118	SINGLE_PROTEIN	ENSMUST00000015941	ensembl_havana	ENSMUSP00000015941	1	True	True	2467	257	1121	*
ENSMUSG00000044982	SINGLE_PROTEIN	ENSMUSG00000044982	composite	composite	NA	True	True	2810	890	1301	.
ENSMUSG00000044982	SINGLE_PROTEIN	ENSMUST00000054984	ensembl	ENSMUSP00000100656	NA	True	True	2810	890	1301	*
ENSMUSG00000048439	SINGLE_PROTEIN	ENSMUSG00000048439	composite	composite	1	True	True	2914	339	1374	.
ENSMUSG00000048439	SINGLE_PROTEIN	ENSMUST00000049887	ensembl_havana	ENSMUSP00000062766	1	True	True	2914	339	1374	*
ENSMUSG00000029730	MULTIPLE_INCLUSIVE	ENSMUSG00000029730	composite	composite	3	True	False	3394	1323	3255	.
ENSMUSG00000029730	MULTIPLE_INCLUSIVE	ENSMUST00000000505	ensembl_havana	ENSMUSP00000000505	1	True	True	2962	891	2823	*
ENSMUSG00000029730	MULTIPLE_INCLUSIVE	ENSMUST00000147920	havana	ENSMUSP00000116169	3	True	False	660	867	660	.
ENSMUSG00000025612	SINGLE_PROTEIN	ENSMUSG00000025612	composite	composite	1	True	True	5867	397	2389	.
ENSMUSG00000025612	SINGLE_PROTEIN	ENSMUST00000026703	ensembl_havana	ENSMUSP00000026703	1	True	True	5867	397	2389	*
ENSMUSG00000034947	MULTIPLE_INCLUSIVE	ENSMUSG00000034947	composite	composite	5	True	False	2603	707	1265	.
ENSMUSG00000034947	MULTIPLE_INCLUSIVE	ENSMUST00000128614	havana	ENSMUSP00000122218	3	True	False	893	649	893	.
ENSMUSG00000034947	MULTIPLE_INCLUSIVE	ENSMUST00000100403	havana	ENSMUSP00000097971	5	True	True	2428	532	1090	*
ENSMUSG00000009575	SINGLE_PROTEIN	ENSMUSG00000009575	composite	composite	1	True	True	8803	355	703	.
ENSMUSG00000009575	SINGLE_PROTEIN	ENSMUST00000118152	ensembl_havana	ENSMUSP00000113157	1	True	True	8803	355	703	*
ENSMUSG00000000791	SINGLE_PROTEIN	ENSMUSG00000000791	composite	composite	1	True	True	2873	328	2317	.
ENSMUSG00000000791	SINGLE_PROTEIN	ENSMUST00000000808	ensembl_havana	ENSMUSP00000000808	1	True	True	2873	328	2317	*
ENSMUSG00000022681	SINGLE_PROTEIN	ENSMUSG00000022681	composite	composite	1	True	True	1175	330	1035	.
ENSMUSG00000022681	SINGLE_PROTEIN	ENSMUST00000023362	ensembl_havana	ENSMUSP00000023362	1	True	True	1175	330	1035	*
ENSMUSG00000041417	SINGLE_PROTEIN	ENSMUSG00000041417	composite	composite	1	True	True	7113	846	2793	.
ENSMUSG00000041417	SINGLE_PROTEIN	ENSMUST00000055518	ensembl_havana	ENSMUSP00000056774	1	True	True	7113	846	2793	*
ENSMUSG00000035896	SINGLE_PROTEIN	ENSMUSG00000035896	composite	composite	1	True	True	992	319	541	.
ENSMUSG00000035896	SINGLE_PROTEIN	ENSMUST00000080126	ensembl_havana	ENSMUSP00000079025	1	True	True	992	319	541	*
ENSMUSG00000000028	SINGLE_PROTEIN	ENSMUSG00000000028	composite	composite	2	True	False	832	647	832	.
